season,episode,player_name,voted_off_next,total_days,exile_days,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,challenge_wins,challenge_appearances,sit_outs,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,cumsum_total_days,cumsum_exile_days,cumsum_votes_for_bootee,cumsum_votes_against_player,cumsum_total_votes,cumsum_tribal_council_appearances,cumsum_challenge_wins,cumsum_challenge_appearances,cumsum_sit_outs,cumsum_reward_chl_win,cumsum_reward_chl_teammates,cumsum_reward_chl_win_perc,cumsum_immun_chl_win,cumsum_immun_chl_teammates,cumsum_immun_chl_win_perc
14,10,Stacy Kimball,0,3.0,0.0,1.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,0.0,3.0,2.0,22.0,3.0,1.7630952381,4.1297619047000005,0.0,7.0,63.0,0.9996031747,5.0,35.0,0.7634920636
14,10,Yau-Man Chan,0,3.0,0.0,1.0,0.0,9.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,27.0,2.0,5.0,1.0,41.0,5.0,1.7333333334,4.1436507936,1.0,2.0,63.0,0.36666666670000003,3.0,34.0,1.3666666667
14,11,Alex Angarita,1,3.0,0.0,1.0,3.0,8.0,1.0,0.25,1.25,0.0,1.0,4.0,0.25,0.0,1.0,0.0,30.0,0.0,6.0,3.0,47.0,7.0,1.4464285714,5.3797619047000005,0.0,7.0,67.0,1.0496031747,3.0,36.0,0.3968253969
14,11,Boo Bernis,0,3.0,2.0,1.0,1.0,8.0,1.0,0.0,1.25,0.0,0.0,4.0,0.0,0.0,1.0,0.0,30.0,2.0,3.0,1.0,25.0,3.0,1.9630952381000002,5.3797619047000005,0.0,8.0,67.0,1.1996031747,5.0,36.0,0.7634920636
14,11,Cassandra Franklin,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,1.25,0.0,0.0,4.0,0.0,0.0,1.0,0.0,30.0,0.0,2.0,4.0,25.0,3.0,2.6202380953,5.3797619047000005,2.0,8.0,67.0,2.0567460318,4.0,36.0,0.5634920636
14,11,Dreamz Herd,0,3.0,0.0,1.0,0.0,8.0,1.0,0.25,1.25,0.0,1.0,4.0,0.25,0.0,1.0,0.0,30.0,0.0,6.0,1.0,47.0,7.0,1.4464285714,5.3797619047000005,0.0,7.0,67.0,1.0496031747,3.0,36.0,0.3968253969
14,11,Earl Cole,0,3.0,0.0,0.0,0.0,8.0,1.0,0.25,1.25,0.0,1.0,4.0,0.25,0.0,1.0,0.0,30.0,4.0,4.0,1.0,41.0,5.0,1.1833333334,5.3936507936,0.0,4.0,67.0,0.8166666667,2.0,35.0,0.36666666670000003
14,11,Mookie Lee,0,3.0,0.0,0.0,4.0,8.0,1.0,0.0,1.25,0.0,0.0,4.0,0.0,0.0,1.0,0.0,30.0,2.0,5.0,6.0,71.0,10.0,0.1666666667,5.3936507936,0.0,1.0,67.0,0.1666666667,0.0,35.0,0.0
14,11,Stacy Kimball,0,3.0,0.0,0.0,0.0,8.0,1.0,1.25,1.25,0.0,1.0,4.0,0.25,1.0,1.0,1.0,30.0,0.0,3.0,2.0,30.0,4.0,3.0130952381,5.3797619047000005,0.0,8.0,67.0,1.2496031747,6.0,36.0,1.7634920636
14,11,Yau-Man Chan,0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,1.25,0.0,0.0,4.0,0.0,0.0,1.0,0.0,30.0,2.0,5.0,1.0,49.0,6.0,1.7333333334,5.3936507936,1.0,2.0,67.0,0.36666666670000003,3.0,35.0,1.3666666667
14,12,Alex Angarita,0,3.0,0.0,0.0,6.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,6.0,9.0,54.0,8.0,1.4464285714,7.3797619047000005,0.0,7.0,68.0,1.0496031747,3.0,37.0,0.3968253969
14,12,Boo Bernis,0,3.0,0.0,1.0,0.0,7.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,2.0,4.0,1.0,32.0,4.0,3.9630952381,7.3797619047000005,0.0,9.0,68.0,2.1996031747,6.0,37.0,1.7634920636
14,12,Cassandra Franklin,0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,3.0,4.0,32.0,4.0,2.6202380953,7.3797619047000005,2.0,8.0,68.0,2.0567460318,4.0,37.0,0.5634920636
14,12,Dreamz Herd,0,3.0,0.0,1.0,0.0,7.0,1.0,0.375,2.0,0.0,0.375,1.0,0.375,0.0,1.0,0.0,33.0,0.0,7.0,1.0,54.0,8.0,1.8214285714,7.3797619047000005,0.0,7.375,68.0,1.4246031747,3.0,37.0,0.3968253969
14,12,Earl Cole,0,3.0,2.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,6.0,5.0,1.0,48.0,6.0,1.1833333334,7.3936507936,0.0,4.0,68.0,0.8166666667,2.0,36.0,0.36666666670000003
14,12,Stacy Kimball,1,3.0,0.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,4.0,2.0,37.0,5.0,3.0130952381,7.3797619047000005,0.0,8.0,68.0,1.2496031747,6.0,37.0,1.7634920636
14,12,Yau-Man Chan,0,3.0,0.0,1.0,1.0,7.0,1.0,0.375,2.0,0.0,0.375,1.0,0.375,0.0,1.0,0.0,33.0,2.0,6.0,2.0,56.0,7.0,2.1083333334,7.3936507936,1.0,2.375,68.0,0.7416666667,3.0,36.0,1.3666666667
15,1,Aaron,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0
15,1,Amanda,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0
15,1,Ashley,1,3.0,0.0,0.0,2.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,1,Chicken,0,3.0,0.0,0.0,5.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,1,Courtney,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0
15,1,Dave,0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,1,Denise,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0
15,1,Erik,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,1,Frosti,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,1,Jaime,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,1,James,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0
15,1,Jean-Robert,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0
15,1,Leslie,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0
15,1,Peih-Gee,0,3.0,0.0,1.0,1.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,1,Sherea,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15,1,Todd,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,1.0,8.0,0.125,0.0,0.0,0.0
15,2,Aaron,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3095238095,0.3095238095,0.0,1.0,7.0,0.1428571429,1.0,6.0,0.1666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.4345238095,0.4345238095,0.0,2.0,15.0,0.2678571429,1.0,6.0,0.1666666667
15,2,Amanda,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3095238095,0.3095238095,0.0,1.0,7.0,0.1428571429,1.0,6.0,0.1666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.4345238095,0.4345238095,0.0,2.0,15.0,0.2678571429,1.0,6.0,0.1666666667
15,2,Ashley,0,3.0,0.0,0.0,6.0,7.0,1.0,0.0,0.3095238095,0.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,8.0,15.0,2.0,0.0,0.4345238095,0.0,0.0,15.0,0.0,0.0,6.0,0.0
15,2,Courtney,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.3095238095,1.0,1.0,7.0,0.1428571429,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2678571429,0.4345238095,1.0,2.0,15.0,0.2678571429,0.0,6.0,0.0
15,2,Dave,0,3.0,0.0,1.0,1.0,7.0,1.0,0.0,0.3095238095,0.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,15.0,2.0,0.0,0.4345238095,0.0,0.0,15.0,0.0,0.0,6.0,0.0
15,2,Denise,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3095238095,0.3095238095,0.0,1.0,7.0,0.1428571429,1.0,6.0,0.1666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.4345238095,0.4345238095,0.0,2.0,15.0,0.2678571429,1.0,6.0,0.1666666667
15,2,Erik,0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.3095238095,0.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,0.0,2.0,0.0,15.0,2.0,0.0,0.4345238095,0.0,0.0,15.0,0.0,0.0,6.0,0.0
15,2,Frosti,0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.3095238095,0.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,0.0,2.0,0.0,15.0,2.0,0.0,0.4345238095,0.0,0.0,15.0,0.0,0.0,6.0,0.0
15,2,Jaime,0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.3095238095,1.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,0.0,2.0,0.0,15.0,2.0,0.0,0.4345238095,1.0,0.0,15.0,0.0,0.0,6.0,0.0
15,2,James,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3095238095,0.3095238095,0.0,1.0,7.0,0.1428571429,1.0,6.0,0.1666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.4345238095,0.4345238095,0.0,2.0,15.0,0.2678571429,1.0,6.0,0.1666666667
15,2,Jean-Robert,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3095238095,0.3095238095,0.0,1.0,7.0,0.1428571429,1.0,6.0,0.1666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.4345238095,0.4345238095,0.0,2.0,15.0,0.2678571429,1.0,6.0,0.1666666667
15,2,Leslie,1,3.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.3095238095,1.0,1.0,7.0,0.1428571429,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2678571429,0.4345238095,1.0,2.0,15.0,0.2678571429,0.0,6.0,0.0
15,2,Peih-Gee,0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.3095238095,0.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,0.0,2.0,1.0,15.0,2.0,0.0,0.4345238095,0.0,0.0,15.0,0.0,0.0,6.0,0.0
15,2,Sherea,0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.3095238095,0.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,0.0,2.0,0.0,15.0,2.0,0.0,0.4345238095,0.0,0.0,15.0,0.0,0.0,6.0,0.0
15,2,Todd,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.3095238095,1.0,0.0,7.0,0.0,1.0,6.0,0.1666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.29166666669999997,0.4345238095,1.0,1.0,15.0,0.125,1.0,6.0,0.1666666667
15,3,Aaron,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,8.0,1.0,0.4345238095,0.7678571428000001,0.0,2.0,21.0,0.2678571429,1.0,12.0,0.1666666667
15,3,Amanda,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,8.0,1.0,0.4345238095,0.7678571428000001,0.0,2.0,21.0,0.2678571429,1.0,12.0,0.1666666667
15,3,Courtney,0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.3333333333,1.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,8.0,1.0,0.2678571429,0.7678571428000001,2.0,2.0,21.0,0.2678571429,0.0,12.0,0.0
15,3,Dave,1,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,9.0,0.0,1.0,1.0,15.0,2.0,0.3333333333,0.7678571428000001,0.0,1.0,21.0,0.1666666667,1.0,12.0,0.1666666667
15,3,Denise,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.3333333333,1.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,8.0,1.0,0.4345238095,0.7678571428000001,1.0,2.0,21.0,0.2678571429,1.0,12.0,0.1666666667
15,3,Erik,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,9.0,0.0,2.0,0.0,15.0,2.0,0.3333333333,0.7678571428000001,0.0,1.0,21.0,0.1666666667,1.0,12.0,0.1666666667
15,3,Frosti,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,9.0,0.0,2.0,0.0,15.0,2.0,0.3333333333,0.7678571428000001,0.0,1.0,21.0,0.1666666667,1.0,12.0,0.1666666667
15,3,Jaime,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,9.0,0.0,2.0,0.0,15.0,2.0,0.3333333333,0.7678571428000001,1.0,1.0,21.0,0.1666666667,1.0,12.0,0.1666666667
15,3,James,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,8.0,1.0,0.4345238095,0.7678571428000001,0.0,2.0,21.0,0.2678571429,1.0,12.0,0.1666666667
15,3,Jean-Robert,0,3.0,0.0,1.0,2.0,8.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,2.0,8.0,1.0,0.4345238095,0.7678571428000001,0.0,2.0,21.0,0.2678571429,1.0,12.0,0.1666666667
15,3,Leslie,0,3.0,0.0,0.0,6.0,8.0,1.0,0.0,0.3333333333,1.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6.0,8.0,1.0,0.2678571429,0.7678571428000001,2.0,2.0,21.0,0.2678571429,0.0,12.0,0.0
15,3,Peih-Gee,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,9.0,0.0,2.0,1.0,15.0,2.0,0.3333333333,0.7678571428000001,0.0,1.0,21.0,0.1666666667,1.0,12.0,0.1666666667
15,3,Sherea,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,9.0,0.0,2.0,0.0,15.0,2.0,0.3333333333,0.7678571428000001,0.0,1.0,21.0,0.1666666667,1.0,12.0,0.1666666667
15,3,Todd,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.3333333333,1.0,0.0,6.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,8.0,1.0,0.29166666669999997,0.7678571428000001,2.0,1.0,21.0,0.125,1.0,12.0,0.1666666667
15,4,Aaron,1,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,12.0,0.0,1.0,0.0,8.0,1.0,0.7678571428000001,1.1011904761,0.0,3.0,27.0,0.43452380960000003,2.0,18.0,0.3333333334
15,4,Amanda,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,12.0,0.0,1.0,0.0,8.0,1.0,0.7678571428000001,1.1011904761,0.0,3.0,27.0,0.43452380960000003,2.0,18.0,0.3333333334
15,4,Courtney,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.3333333333,1.0,0.0,6.0,0.0,1.0,6.0,0.1666666667,12.0,0.0,0.0,0.0,8.0,1.0,0.43452380960000003,1.1011904761,3.0,2.0,27.0,0.2678571429,1.0,18.0,0.1666666667
15,4,Dave,0,3.0,0.0,0.0,5.0,6.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,12.0,0.0,1.0,6.0,21.0,3.0,0.3333333333,1.1011904761,0.0,1.0,27.0,0.1666666667,1.0,18.0,0.1666666667
15,4,Denise,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,12.0,0.0,1.0,0.0,8.0,1.0,0.7678571428000001,1.1011904761,1.0,3.0,27.0,0.43452380960000003,2.0,18.0,0.3333333334
15,4,Erik,0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,12.0,0.0,3.0,0.0,21.0,3.0,0.3333333333,1.1011904761,0.0,1.0,27.0,0.1666666667,1.0,18.0,0.1666666667
15,4,Frosti,0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,12.0,0.0,3.0,0.0,21.0,3.0,0.3333333333,1.1011904761,0.0,1.0,27.0,0.1666666667,1.0,18.0,0.1666666667
15,4,Jaime,0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,12.0,0.0,3.0,0.0,21.0,3.0,0.3333333333,1.1011904761,1.0,1.0,27.0,0.1666666667,1.0,18.0,0.1666666667
15,4,James,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,12.0,0.0,1.0,0.0,8.0,1.0,0.7678571428000001,1.1011904761,0.0,3.0,27.0,0.43452380960000003,2.0,18.0,0.3333333334
15,4,Jean-Robert,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666667,0.3333333333,1.0,1.0,6.0,0.1666666667,0.0,6.0,0.0,12.0,0.0,1.0,2.0,8.0,1.0,0.6011904762,1.1011904761,1.0,3.0,27.0,0.43452380960000003,1.0,18.0,0.1666666667
15,4,Peih-Gee,0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,12.0,0.0,3.0,1.0,21.0,3.0,0.3333333333,1.1011904761,0.0,1.0,27.0,0.1666666667,1.0,18.0,0.1666666667
15,4,Sherea,0,3.0,0.0,1.0,1.0,6.0,1.0,0.0,0.3333333333,0.0,0.0,6.0,0.0,0.0,6.0,0.0,12.0,0.0,3.0,1.0,21.0,3.0,0.3333333333,1.1011904761,0.0,1.0,27.0,0.1666666667,1.0,18.0,0.1666666667
15,4,Todd,0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.3333333333,0.0,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,12.0,0.0,1.0,0.0,8.0,1.0,0.625,1.1011904761,2.0,2.0,27.0,0.29166666669999997,2.0,18.0,0.3333333334
15,5,Aaron,0,3.0,0.0,0.0,3.0,5.0,1.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,3.0,13.0,2.0,0.7678571428000001,1.3011904761,0.0,3.0,32.0,0.43452380960000003,2.0,18.0,0.3333333334
15,5,Amanda,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,8.0,1.0,0.7678571428000001,1.3011904761,1.0,3.0,32.0,0.43452380960000003,2.0,18.0,0.3333333334
15,5,Courtney,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,1.0,0.43452380960000003,1.3011904761,4.0,2.0,32.0,0.2678571429,1.0,18.0,0.1666666667
15,5,Denise,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,5.0,0.2,0.0,0.0,0.0,15.0,0.0,1.0,0.0,8.0,1.0,0.9678571428,1.3011904761,1.0,4.0,32.0,0.6345238096,2.0,18.0,0.3333333334
15,5,Erik,0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,26.0,4.0,0.3333333333,1.3011904761,0.0,1.0,32.0,0.1666666667,1.0,18.0,0.1666666667
15,5,Frosti,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,5.0,0.2,0.0,0.0,0.0,15.0,0.0,3.0,0.0,21.0,3.0,0.5333333333,1.3011904761,0.0,2.0,32.0,0.36666666670000003,1.0,18.0,0.1666666667
15,5,Jaime,0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,26.0,4.0,0.3333333333,1.3011904761,1.0,1.0,32.0,0.1666666667,1.0,18.0,0.1666666667
15,5,James,0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,13.0,2.0,0.7678571428000001,1.3011904761,0.0,3.0,32.0,0.43452380960000003,2.0,18.0,0.3333333334
15,5,Jean-Robert,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,5.0,0.2,0.0,0.0,0.0,15.0,0.0,1.0,2.0,8.0,1.0,0.8011904762000001,1.3011904761,1.0,4.0,32.0,0.6345238096,1.0,18.0,0.1666666667
15,5,Peih-Gee,0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,2.0,26.0,4.0,0.3333333333,1.3011904761,0.0,1.0,32.0,0.1666666667,1.0,18.0,0.1666666667
15,5,Sherea,1,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,5.0,0.2,0.0,0.0,0.0,15.0,0.0,3.0,1.0,21.0,3.0,0.5333333333,1.3011904761,0.0,2.0,32.0,0.36666666670000003,1.0,18.0,0.1666666667
15,5,Todd,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,5.0,0.2,0.0,0.0,0.0,15.0,0.0,1.0,0.0,8.0,1.0,0.825,1.3011904761,2.0,3.0,32.0,0.49166666670000003,2.0,18.0,0.3333333334
15,6,Amanda,0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.5,1.0,0.0,4.0,0.0,0.0,4.0,0.0,18.0,0.0,2.0,0.0,15.0,2.0,0.7678571428000001,1.8011904761,2.0,3.0,36.0,0.43452380960000003,2.0,22.0,0.3333333334
15,6,Courtney,0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.5,1.0,0.0,4.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,15.0,2.0,0.43452380960000003,1.8011904761,5.0,2.0,36.0,0.2678571429,1.0,22.0,0.1666666667
15,6,Denise,0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,0.5,1.0,0.0,4.0,0.0,0.0,4.0,0.0,18.0,0.0,2.0,0.0,15.0,2.0,0.9678571428,1.8011904761,2.0,4.0,36.0,0.6345238096,2.0,22.0,0.3333333334
15,6,Erik,0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,4.0,0.0,1.0,4.0,0.25,18.0,0.0,4.0,0.0,26.0,4.0,0.5833333332999999,1.8011904761,0.0,1.0,36.0,0.1666666667,2.0,22.0,0.41666666669999997
15,6,Frosti,0,3.0,0.0,1.0,0.0,7.0,1.0,0.25,0.5,0.0,1.0,4.0,0.25,0.0,4.0,0.0,18.0,0.0,4.0,0.0,28.0,4.0,0.7833333333,1.8011904761,0.0,3.0,36.0,0.6166666667,1.0,22.0,0.1666666667
15,6,Jaime,1,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,4.0,0.0,1.0,4.0,0.25,18.0,0.0,4.0,0.0,26.0,4.0,0.5833333332999999,1.8011904761,1.0,1.0,36.0,0.1666666667,2.0,22.0,0.41666666669999997
15,6,James,0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,4.0,0.0,1.0,4.0,0.25,18.0,0.0,1.0,1.0,13.0,2.0,1.0178571428,1.8011904761,0.0,3.0,36.0,0.43452380960000003,3.0,22.0,0.5833333333999999
